id,date,kind,amount_cents,merchant,category,account_id,city,method,recurring,description
TX-000210,2024-01-17,expense,2070,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000211,2024-01-17,expense,3536,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000212,2024-01-17,expense,2764,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000213,2024-01-17,expense,3813,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000214,2024-01-17,expense,5289,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000215,2024-01-17,expense,3485,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000216,2024-01-17,expense,994,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000217,2024-01-17,expense,2908,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000011,2024-01-18,expense,4900,Almacenamiento Cloud,Suscripciones,checking,Monterrey,SPEI,1,Suscripciones · Almacenamiento Cloud
TX-000218,2024-01-18,expense,4702,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000219,2024-01-18,expense,3236,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000220,2024-01-18,expense,7604,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000221,2024-01-18,expense,2742,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000222,2024-01-18,expense,2757,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000223,2024-01-18,expense,3927,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000224,2024-01-18,expense,2426,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000225,2024-01-18,expense,2534,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000226,2024-01-18,expense,6816,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000227,2024-01-18,expense,2572,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000228,2024-01-18,expense,1664,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000229,2024-01-18,expense,3461,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000230,2024-01-18,expense,1409,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000231,2024-01-19,expense,3262,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000232,2024-01-19,expense,2245,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000233,2024-01-19,expense,1697,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000234,2024-01-19,expense,3739,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000235,2024-01-19,expense,503,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000236,2024-01-19,expense,2086,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000237,2024-01-19,expense,4509,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000238,2024-01-19,expense,2379,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000239,2024-01-19,expense,3260,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000240,2024-01-19,expense,2971,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000012,2024-01-20,expense,59900,Gimnasio Activo,Salud,checking,Monterrey,SPEI,1,Salud · Gimnasio Activo
TX-000241,2024-01-20,expense,3542,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000242,2024-01-20,expense,3251,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000243,2024-01-20,expense,1525,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000244,2024-01-20,expense,6415,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000245,2024-01-20,expense,1089,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000246,2024-01-20,expense,765,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000247,2024-01-20,expense,4570,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000248,2024-01-20,expense,4436,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000249,2024-01-20,expense,570,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000250,2024-01-20,expense,5084,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000251,2024-01-20,expense,4548,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000252,2024-01-21,expense,5210,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000253,2024-01-21,expense,450,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000254,2024-01-21,expense,3675,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000255,2024-01-21,expense,1530,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000256,2024-01-21,expense,4165,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000257,2024-01-21,expense,2704,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000258,2024-01-21,expense,2408,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000259,2024-01-21,expense,5469,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000260,2024-01-21,expense,2476,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000003,2024-01-22,income,600900,Estudio Horizonte · proyecto,Freelance,checking,Monterrey,SPEI,0,Freelance · Estudio Horizonte · proyecto
TX-000261,2024-01-22,expense,1445,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000262,2024-01-22,expense,5517,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000263,2024-01-22,expense,2443,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000264,2024-01-22,expense,4566,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000265,2024-01-22,expense,2057,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000266,2024-01-22,expense,2200,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000267,2024-01-22,expense,2439,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000268,2024-01-22,expense,1149,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000269,2024-01-22,expense,4175,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000270,2024-01-22,expense,2940,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000271,2024-01-22,expense,7070,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000272,2024-01-22,expense,3753,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000273,2024-01-22,expense,1687,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000274,2024-01-22,expense,395,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000275,2024-01-23,expense,519,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000276,2024-01-23,expense,3203,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000277,2024-01-23,expense,3275,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000278,2024-01-23,expense,2492,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000279,2024-01-23,expense,1806,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000280,2024-01-23,expense,4453,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000281,2024-01-23,expense,3493,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000282,2024-01-23,expense,4310,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000283,2024-01-23,expense,891,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000284,2024-01-23,expense,4986,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000285,2024-01-24,expense,7295,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000286,2024-01-24,expense,528,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000287,2024-01-24,expense,2853,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000288,2024-01-24,expense,2328,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000289,2024-01-24,expense,4160,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000290,2024-01-24,expense,1210,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000291,2024-01-24,expense,678,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000292,2024-01-24,expense,5046,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000293,2024-01-24,expense,6310,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000294,2024-01-24,expense,5523,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000295,2024-01-24,expense,2030,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000296,2024-01-24,expense,7642,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000297,2024-01-24,expense,1658,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000298,2024-01-24,expense,3474,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000014,2024-01-25,expense,180000,Tarjeta Clásica · pago,Créditos,checking,Monterrey,SPEI,1,Créditos · Tarjeta Clásica · pago
TX-000299,2024-01-25,expense,2666,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000300,2024-01-25,expense,2095,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000301,2024-01-25,expense,3349,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000302,2024-01-25,expense,2664,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000303,2024-01-25,expense,724,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000304,2024-01-25,expense,4482,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000305,2024-01-25,expense,7624,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000306,2024-01-25,expense,2562,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000307,2024-01-25,expense,2041,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000308,2024-01-25,expense,2902,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000309,2024-01-25,expense,2744,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000310,2024-01-26,expense,1815,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000311,2024-01-26,expense,4180,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000312,2024-01-26,expense,2152,Cine Alameda,Entretenimiento,checking,Monterrey,Tarjeta de débito,0,Entretenimiento · Cine Alameda
TX-000313,2024-01-26,expense,1376,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000314,2024-01-26,expense,2361,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000315,2024-01-26,expense,872,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000316,2024-01-26,expense,3014,Mercado Central,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Mercado Central
TX-000317,2024-01-26,expense,2267,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000318,2024-01-26,expense,5791,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000319,2024-01-26,expense,4307,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000320,2024-01-26,expense,2963,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000321,2024-01-26,expense,3570,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000322,2024-01-27,expense,2462,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000323,2024-01-27,expense,2128,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000324,2024-01-27,expense,4543,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000325,2024-01-27,expense,1013,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000326,2024-01-27,expense,889,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000327,2024-01-27,expense,4773,Tienda Digital,Compras,checking,Monterrey,Tarjeta de débito,0,Compras · Tienda Digital
TX-000328,2024-01-27,expense,7132,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000329,2024-01-27,expense,844,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000330,2024-01-27,expense,5392,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000331,2024-01-27,expense,1413,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
TX-000332,2024-01-27,expense,2910,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000333,2024-01-27,expense,1553,Panadería Aurora,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Panadería Aurora
TX-000002,2024-01-28,income,1700000,Norte Digital · nómina,Nómina,checking,Monterrey,SPEI,1,Nómina · Norte Digital · nómina
TX-000334,2024-01-28,expense,3447,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000335,2024-01-28,expense,4532,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000336,2024-01-28,expense,3096,Librería Horizonte,Educación,checking,Monterrey,Tarjeta de débito,0,Educación · Librería Horizonte
TX-000337,2024-01-28,expense,2067,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000338,2024-01-28,expense,692,Metro Monterrey,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Metro Monterrey
TX-000339,2024-01-28,expense,3703,Farmacia del Valle,Salud,checking,Monterrey,Tarjeta de débito,0,Salud · Farmacia del Valle
TX-000340,2024-01-28,expense,3215,Taquería El Norte,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Taquería El Norte
TX-000341,2024-01-28,expense,2142,Café del Parque,Alimentos,checking,Monterrey,Tarjeta de débito,0,Alimentos · Café del Parque
TX-000342,2024-01-28,expense,7645,Súper Barrio,Supermercado,checking,Monterrey,Tarjeta de débito,0,Supermercado · Súper Barrio
TX-000343,2024-01-29,expense,1172,Mundo Mascota,Mascotas,checking,Monterrey,Tarjeta de débito,0,Mascotas · Mundo Mascota
TX-000344,2024-01-29,expense,1996,Movilidad Urbana,Transporte,checking,Monterrey,Tarjeta de débito,0,Transporte · Movilidad Urbana
